INFO 2024-08-31 12:51:35,975 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 23:41:16,149 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11060
INFO 2024-08-31 23:41:17,706 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 23:42:07,728 basehttp "GET /website/about/ HTTP/1.1" 200 4739
INFO 2024-08-31 23:42:07,745 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 23:43:48,416 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 23:43:48,987 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 23:43:54,167 basehttp "GET /website/about/ HTTP/1.1" 200 4742
INFO 2024-08-31 23:43:54,282 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11060
INFO 2024-08-31 23:43:55,736 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 23:44:18,886 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-08-31 23:44:18,907 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 23:44:52,875 basehttp "GET /website/orders/ HTTP/1.1" 200 43298
INFO 2024-08-31 23:44:52,893 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 23:45:03,404 basehttp "POST /website/orders/ HTTP/1.1" 302 0
INFO 2024-08-31 23:45:03,416 basehttp "GET /website/cart/ HTTP/1.1" 200 3775
INFO 2024-08-31 23:45:12,020 basehttp "POST /website/cart/ HTTP/1.1" 302 0
INFO 2024-08-31 23:45:12,105 basehttp "GET /website/orders/ HTTP/1.1" 200 44527
INFO 2024-08-31 23:50:05,588 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-08-31 23:50:06,194 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 23:50:12,783 basehttp "GET /website/orders/ HTTP/1.1" 200 36769
INFO 2024-08-31 23:50:12,798 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 23:53:16,007 basehttp "GET /website/orders/ HTTP/1.1" 200 24211
INFO 2024-08-31 23:53:16,020 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 23:53:37,865 basehttp "GET /website/about/ HTTP/1.1" 200 4742
INFO 2024-08-31 23:54:55,149 basehttp "GET /website/ HTTP/1.1" 200 4007
INFO 2024-08-31 23:54:55,172 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 23:55:04,448 basehttp "GET /website/ HTTP/1.1" 200 4007
INFO 2024-08-31 23:55:08,246 basehttp "GET /website/about/ HTTP/1.1" 200 4694
INFO 2024-08-31 23:55:16,020 basehttp "GET /website/showcase/ HTTP/1.1" 200 13335
INFO 2024-08-31 23:55:20,137 basehttp "GET /website/orders/ HTTP/1.1" 200 24163
INFO 2024-08-31 23:55:22,251 basehttp "GET /website/ HTTP/1.1" 200 4007
INFO 2024-08-31 23:55:31,925 basehttp "GET /website/logout/ HTTP/1.1" 302 0
INFO 2024-08-31 23:55:31,930 basehttp "GET /website/ HTTP/1.1" 200 3875
WARNING 2024-08-31 23:55:39,072 log Not Found: /website/logoute
WARNING 2024-08-31 23:55:39,072 basehttp "GET /website/logoute HTTP/1.1" 404 4735
WARNING 2024-08-31 23:55:39,161 log Not Found: /favicon.ico
WARNING 2024-08-31 23:55:39,161 basehttp "GET /favicon.ico HTTP/1.1" 404 2510
INFO 2024-08-31 23:55:44,286 basehttp "GET /website/logout HTTP/1.1" 301 0
INFO 2024-08-31 23:55:44,292 basehttp "GET /website/logout/ HTTP/1.1" 302 0
INFO 2024-08-31 23:55:44,298 basehttp "GET /website/ HTTP/1.1" 200 3875
INFO 2024-08-31 23:55:48,975 basehttp "GET /website/showcase/ HTTP/1.1" 200 13253
INFO 2024-08-31 23:55:51,494 basehttp "GET /website/ HTTP/1.1" 200 3875
INFO 2024-08-31 23:56:00,542 basehttp "GET /website/showcase/ HTTP/1.1" 200 13253
INFO 2024-08-31 23:56:02,781 basehttp "GET /website/ HTTP/1.1" 200 3875
INFO 2024-09-01 16:21:38,705 autoreload Watching for file changes with StatReloader
INFO 2024-09-01 16:22:47,707 basehttp "GET /website/ HTTP/1.1" 200 3869
INFO 2024-09-01 16:22:47,756 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-01 16:22:47,823 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:22:47,842 basehttp "GET /static/website/favicon.ico HTTP/1.1" 304 0
INFO 2024-09-01 16:23:57,868 basehttp "GET /website/login/ HTTP/1.1" 200 4985
INFO 2024-09-01 16:24:02,120 basehttp "POST /website/login/ HTTP/1.1" 302 0
INFO 2024-09-01 16:24:02,140 basehttp "GET /website/showcase/ HTTP/1.1" 200 22270
INFO 2024-09-01 16:24:02,175 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,185 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,187 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,187 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,190 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,196 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,196 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,199 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,199 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,200 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,201 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,210 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:02,211 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-01 16:24:30,014 basehttp "GET /website/orders/ HTTP/1.1" 200 46127
INFO 2024-09-01 16:24:32,724 basehttp "GET /website/about/ HTTP/1.1" 200 1967
INFO 2024-09-01 16:30:06,571 basehttp "GET /website/about/ HTTP/1.1" 200 2178
INFO 2024-09-01 16:40:01,039 basehttp "GET /website/ HTTP/1.1" 200 4001
INFO 2024-09-02 15:53:28,233 autoreload Watching for file changes with StatReloader
INFO 2024-09-02 15:53:35,228 basehttp "GET /website/ HTTP/1.1" 200 4161
INFO 2024-09-02 15:53:35,287 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 15:53:35,323 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 304 0
INFO 2024-09-02 15:53:35,356 basehttp "GET /static/website/favicon.ico HTTP/1.1" 304 0
INFO 2024-09-02 15:53:38,666 basehttp "GET /website/about/ HTTP/1.1" 200 2860
INFO 2024-09-02 15:57:52,578 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 15:58:06,031 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:00:28,349 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:00:33,320 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:00:33,452 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11060
INFO 2024-09-02 16:00:42,564 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 16:01:21,072 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:01:21,091 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11036
INFO 2024-09-02 16:01:21,636 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 16:01:31,554 basehttp "GET /website/ HTTP/1.1" 200 4187
INFO 2024-09-02 16:01:31,574 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:02:16,211 basehttp "GET /website/ HTTP/1.1" 200 4187
INFO 2024-09-02 16:02:16,230 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11059
INFO 2024-09-02 16:02:17,543 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-09-02 16:02:17,553 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 16:02:29,822 basehttp "GET /website/login/ HTTP/1.1" 302 0
INFO 2024-09-02 16:02:29,882 basehttp "GET /website/showcase/ HTTP/1.1" 200 22456
INFO 2024-09-02 16:02:29,903 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,904 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,904 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,915 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,922 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,922 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,923 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,926 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,926 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,928 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,928 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,928 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,929 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,936 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,938 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,944 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,944 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,944 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,944 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:29,946 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 304 0
INFO 2024-09-02 16:02:47,871 basehttp "GET /website/orders/ HTTP/1.1" 200 46313
INFO 2024-09-02 16:02:47,888 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:02:58,354 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:02:58,378 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:03:30,392 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:03:30,410 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11059
INFO 2024-09-02 16:03:30,625 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 16:03:52,271 basehttp "GET /website/about/ HTTP/1.1" 200 2891
INFO 2024-09-02 16:03:52,294 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11058
INFO 2024-09-02 16:03:53,579 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 16:04:02,172 basehttp "GET /website/orders/ HTTP/1.1" 200 46313
INFO 2024-09-02 16:04:02,189 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:05:16,978 basehttp "GET /website/logout/ HTTP/1.1" 302 0
INFO 2024-09-02 16:05:16,982 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-09-02 16:05:17,004 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:06:46,580 basehttp "GET /website/login/ HTTP/1.1" 200 5171
INFO 2024-09-02 16:06:46,597 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:08:22,843 basehttp "POST /website/login/ HTTP/1.1" 200 5322
INFO 2024-09-02 16:08:22,861 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:09:57,540 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-09-02 16:09:58,639 autoreload Watching for file changes with StatReloader
INFO 2024-09-02 16:10:05,734 basehttp "POST /website/login/ HTTP/1.1" 200 5323
INFO 2024-09-02 16:10:05,747 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:11:11,285 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-09-02 16:11:11,953 autoreload Watching for file changes with StatReloader
INFO 2024-09-02 16:11:19,227 basehttp "POST /website/login/ HTTP/1.1" 200 5324
INFO 2024-09-02 16:11:19,353 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11058
INFO 2024-09-02 16:11:19,589 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 16:12:12,805 basehttp "POST /website/login/ HTTP/1.1" 302 0
INFO 2024-09-02 16:12:12,819 basehttp "GET /website/showcase/ HTTP/1.1" 200 13521
INFO 2024-09-02 16:12:12,839 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 16:12:14,788 basehttp "GET /website/ HTTP/1.1" 200 4187
INFO 2024-09-02 17:27:06,148 basehttp "GET /website/login/ HTTP/1.1" 302 0
INFO 2024-09-02 17:27:06,158 basehttp "GET /website/showcase/ HTTP/1.1" 200 22456
INFO 2024-09-02 17:27:06,224 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 17:27:56,533 basehttp "GET /website/orders/ HTTP/1.1" 200 46313
INFO 2024-09-02 17:32:32,994 basehttp "POST /website/orders/ HTTP/1.1" 302 0
INFO 2024-09-02 17:32:33,030 basehttp "GET /website/cart/ HTTP/1.1" 200 3914
INFO 2024-09-02 17:33:58,023 basehttp "GET /website/about/ HTTP/1.1" 200 2891
WARNING 2024-09-02 17:35:06,980 log Not Found: /website/aminka
WARNING 2024-09-02 17:35:06,980 basehttp "GET /website/aminka HTTP/1.1" 404 4732
WARNING 2024-09-02 17:35:07,097 log Not Found: /favicon.ico
WARNING 2024-09-02 17:35:07,097 basehttp "GET /favicon.ico HTTP/1.1" 404 2510
INFO 2024-09-02 17:35:18,054 basehttp "GET /website/adminka/ HTTP/1.1" 200 1536
INFO 2024-09-02 17:36:20,341 basehttp "POST /website/adminka/ HTTP/1.1" 302 0
INFO 2024-09-02 17:36:20,485 basehttp "GET /website/home_admin/ HTTP/1.1" 200 59041
INFO 2024-09-02 17:36:20,509 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 17:37:07,713 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-09-02 17:37:53,990 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-09-02 17:37:55,745 autoreload Watching for file changes with StatReloader
INFO 2024-09-02 17:38:13,067 basehttp "GET /website/logout/ HTTP/1.1" 302 0
INFO 2024-09-02 17:38:13,184 basehttp "GET /website/ HTTP/1.1" 200 4061
INFO 2024-09-02 17:38:59,574 basehttp "GET /website/showcase/ HTTP/1.1" 200 13439
INFO 2024-09-02 18:00:25,933 basehttp "GET /website/about/ HTTP/1.1" 200 7279
INFO 2024-09-02 18:00:26,032 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-02 18:05:26,857 basehttp "GET /website/about/ HTTP/1.1" 200 7818
INFO 2024-09-02 18:05:26,987 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11058
INFO 2024-09-02 18:05:33,774 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 18:07:54,518 basehttp "GET /website/about/ HTTP/1.1" 200 7820
INFO 2024-09-02 18:07:54,535 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11058
INFO 2024-09-02 18:07:55,098 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 18:08:30,098 basehttp "GET /website/about/ HTTP/1.1" 200 7809
INFO 2024-09-02 18:09:49,305 basehttp "GET /website/orders/ HTTP/1.1" 302 0
INFO 2024-09-02 18:09:49,321 basehttp "GET /website/login/ HTTP/1.1" 200 5172
INFO 2024-09-02 18:09:52,535 basehttp "GET /website/orders/ HTTP/1.1" 302 0
INFO 2024-09-02 18:09:52,542 basehttp "GET /website/login/ HTTP/1.1" 200 5172
INFO 2024-09-02 18:09:56,908 basehttp "POST /website/login/ HTTP/1.1" 302 0
INFO 2024-09-02 18:09:56,938 basehttp "GET /website/showcase/ HTTP/1.1" 200 13521
INFO 2024-09-02 18:09:58,749 basehttp "GET /website/orders/ HTTP/1.1" 200 24349
INFO 2024-09-02 18:10:24,746 autoreload D:\PycharmProjects\FlowerDeliveryAdvanced\FlowerDelivery\website\views.py changed, reloading.
INFO 2024-09-02 18:10:25,799 autoreload Watching for file changes with StatReloader
INFO 2024-09-02 18:10:31,034 basehttp "GET /website/orders/ HTTP/1.1" 200 24349
INFO 2024-09-02 18:10:36,583 basehttp "GET /website/orders/ HTTP/1.1" 200 24349
INFO 2024-09-02 18:10:36,709 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11058
INFO 2024-09-02 18:10:37,243 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 18:11:28,818 basehttp "GET /website/about/ HTTP/1.1" 200 7717
INFO 2024-09-02 18:13:28,569 basehttp "GET /website/about/ HTTP/1.1" 200 7584
INFO 2024-09-02 18:14:44,476 basehttp "GET /website/about/ HTTP/1.1" 200 7584
INFO 2024-09-02 18:14:44,492 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11058
INFO 2024-09-02 18:14:46,026 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-02 18:17:15,488 basehttp "GET /website/about/ HTTP/1.1" 200 7564
INFO 2024-09-02 18:17:57,860 basehttp "GET /website/ HTTP/1.1" 200 4187
INFO 2024-09-02 18:18:02,927 basehttp "GET /website/about/ HTTP/1.1" 200 7564
INFO 2024-09-02 18:19:54,295 basehttp "GET /website/showcase/ HTTP/1.1" 200 22456
INFO 2024-09-02 18:20:26,114 basehttp "POST /website/showcase/ HTTP/1.1" 302 0
INFO 2024-09-02 18:20:26,122 basehttp "GET /website/ HTTP/1.1" 200 4187
INFO 2024-09-05 18:18:31,088 autoreload Watching for file changes with StatReloader
INFO 2024-09-05 18:18:38,289 basehttp "GET /website/ HTTP/1.1" 200 4187
INFO 2024-09-05 18:18:38,325 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 18:18:38,394 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 304 0
INFO 2024-09-05 18:18:48,982 basehttp "GET /website/logout/ HTTP/1.1" 302 0
INFO 2024-09-05 18:18:48,987 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-09-05 18:18:54,426 basehttp "GET /website/login/ HTTP/1.1" 200 6284
INFO 2024-09-05 18:36:55,174 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-09-05 18:36:56,971 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:51:23,175 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:51:23,205 basehttp "GET /static/website/favicon.ico HTTP/1.1" 304 0
INFO 2024-09-05 18:51:38,714 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:51:38,844 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 12029
INFO 2024-09-05 18:51:39,271 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 18:52:18,761 basehttp "POST /website/login/ HTTP/1.1" 200 5497
INFO 2024-09-05 18:52:18,776 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 18:53:10,348 basehttp "POST /website/login/ HTTP/1.1" 200 5497
INFO 2024-09-05 18:53:10,363 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11910
INFO 2024-09-05 18:53:10,566 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 18:53:16,335 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-09-05 18:53:16,352 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 18:53:17,521 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:53:17,537 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 18:54:39,224 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:54:39,245 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11910
INFO 2024-09-05 18:54:39,735 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 18:55:25,107 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:55:25,126 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11910
INFO 2024-09-05 18:55:25,598 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 18:57:23,341 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:57:23,361 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11934
INFO 2024-09-05 18:57:24,857 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 18:59:15,797 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 18:59:15,815 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11934
INFO 2024-09-05 18:59:17,528 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 19:00:10,682 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 19:00:10,700 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11934
INFO 2024-09-05 19:00:11,529 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 19:01:51,662 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 19:01:51,683 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11934
INFO 2024-09-05 19:01:52,273 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 19:02:48,403 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 19:02:48,419 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11953
INFO 2024-09-05 19:02:48,690 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 19:04:06,542 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 19:04:06,566 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11963
INFO 2024-09-05 19:04:07,800 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 19:04:35,504 basehttp "GET /website/login/ HTTP/1.1" 200 5349
INFO 2024-09-05 19:04:35,522 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 11953
INFO 2024-09-05 19:04:36,014 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-09-05 19:05:15,314 basehttp "GET /website/ HTTP/1.1" 200 4055
INFO 2024-09-05 19:05:15,339 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 19:05:22,719 basehttp "GET /website/showcase/ HTTP/1.1" 200 13439
INFO 2024-09-05 19:05:22,738 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-09-05 19:05:22,741 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 304 0
INFO 2024-09-05 19:05:22,741 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 304 0
